,latitude,longitude
13539,37.4590798,126.8870451
13540,37.45925517,126.8867818
13541,37.45925249,126.8865954
13542,37.45941544,126.8855146
13543,37.45934739,126.8859555
13544,37.45933218,126.8860686
13545,37.46274318,126.9042365
13546,37.46269893,126.9058403
13547,37.46270988,126.9048886
13548,37.4627379,126.9049925
13549,37.46268239,126.9054334
13550,37.46812511,126.8963875
13551,37.46811985,126.8965007
13552,37.48153144,126.8830091
13553,37.48077159,126.883301
13554,37.48076807,126.8835915
13555,37.48093243,126.8844829
13556,37.48087182,126.8842991
13557,37.45590676,126.89478
13558,37.47520061,126.8918362
13559,37.47363234,126.8921342
13560,37.47271202,126.8956959
13561,37.46474051,126.9028764
13562,37.47600905,126.9035633
13563,37.47501048,126.9033909
13564,37.48534267,126.8811817
13565,37.48118382,126.8812629
13566,37.48125505,126.8811459
13567,37.45758195,126.9076897
13568,37.46804528,126.8870679
13569,37.45661467,126.8967571
13570,37.4565048,126.8966805
13571,37.46541984,126.8882888
13572,37.47403221,126.8844173
13573,37.46521901,126.8881399
13574,37.47316668,126.8848013
13575,37.47296222,126.8850439
13576,37.47286179,126.8849391
13577,37.45088237,126.9074272
13578,37.47721208,126.884794
13579,37.47765116,126.8847745
13580,37.47886035,126.8841136
13581,37.43803007,126.9033313
13582,37.44826823,126.903125
13583,37.47852283,126.8766508
13584,37.48059531,126.8816283
13585,37.48084271,126.8814156
13586,37.43419204,126.9030866
13587,37.48017291,126.8816215
13588,37.45657081,126.9079912
13589,37.4460406,126.9003478
13590,37.44616524,126.9005115
13591,37.44646129,126.9004252
13592,37.44650876,126.9003258
13593,37.4468159,126.9018239
13594,37.44798619,126.9014122
13595,37.44833998,126.9016248
13596,37.44814887,126.9015892
13597,37.4484158,126.9016724
13598,37.44845242,126.9015165
13599,37.44855096,126.9013383
13600,37.44857124,126.9011832
13601,37.46674238,126.8977183
13602,37.44712888,126.9028006
13603,37.44665892,126.9010207
13604,37.44664207,126.9000507
13605,37.44664624,126.8993971
13606,37.44666749,126.9017313
13607,37.44638743,126.9009839
13608,37.44710516,126.9027043
13609,37.44683016,126.9019567
13610,37.44660644,126.9019042
13611,37.44648561,126.9013224
13612,37.44630357,126.900615
13613,37.44611699,126.9007442
13614,37.44657418,126.899178
13615,37.4466983,126.8998305
13616,37.44735705,126.9011724
13617,37.44733105,126.901303
13618,37.44732745,126.9014593
13619,37.44794498,126.9015568
13620,37.44752108,126.901467
13621,37.44867222,126.9037447
13622,37.44863789,126.9033694
13623,37.45038594,126.9043812
13624,37.44994083,126.9027513
13625,37.44695843,126.9022259
13626,37.44759404,126.9041608
13627,37.44763449,126.9043264
13628,37.45006884,126.9033056
13629,37.46381939,126.9068387
13630,37.46641731,126.8947904
13631,37.47919119,126.8783252
13632,37.47934424,126.878969
13633,37.44235094,126.9039079
13634,37.47601264,126.8855018
13635,37.45003962,126.9033161
13636,37.47345671,126.8819178
13637,37.44978498,126.9026879
13638,37.47773626,126.8799331
13639,37.47799024,126.8799138
13640,37.47244506,126.8822807
13641,37.47219266,126.8821603
13642,37.47210912,126.8825106
13643,37.44390211,126.9035775
13644,37.44278021,126.9034397
13645,37.44061257,126.903299
13646,37.45132363,126.9085891
13647,37.45064039,126.9058914
13648,37.45086087,126.9060928
13649,37.4508606,126.9066314
13650,37.4508937,126.907552
13651,37.45093857,126.9085688
13652,37.45367323,126.8974799
13653,37.47526516,126.8919693
13654,37.47836951,126.8991756
13655,37.4540007,126.9126376
13656,37.45389039,126.9148206
13657,37.45385552,126.9149016
13658,37.45316787,126.9161612
13659,37.45092192,126.9068414
13660,37.45089842,126.9076758
13661,37.45098189,126.907843
13662,37.45100034,126.9081879
13663,37.48037226,126.8860743
13664,37.47541083,126.8786088
13665,37.47513209,126.878724
13666,37.47746843,126.8828994
13667,37.47743052,126.8831052
13668,37.48204195,126.880871
13669,37.47389622,126.8945247
13670,37.47372916,126.8947198
13671,37.44747327,126.9032985
13672,37.47936513,126.8868861
13673,37.47929857,126.8869451
13674,37.4790496,126.8870274
13675,37.47987914,126.8864756
13676,37.47966965,126.8865239
13677,37.47944594,126.8868229
13678,37.47873138,126.887399
13679,37.48032264,126.886111
13680,37.46861146,126.8838829
13681,37.45099009,126.9058488
13682,37.48142342,126.8854175
13683,37.48132234,126.8857021
13684,37.48114527,126.8851635
13685,37.48087959,126.8843154
13686,37.47897117,126.8822265
13687,37.47882762,126.8822972
13688,37.47904,126.8822003
13689,37.47847915,126.8875188
13690,37.47839265,126.8876766
13691,37.47809856,126.8878278
13692,37.45016562,126.901988
13693,37.45073076,126.9096377
13694,37.47640786,126.8830989
13695,37.48102903,126.8855446
13696,37.47679018,126.8803211
13697,37.4536441,126.9061576
13698,37.48080479,126.8856484
13699,37.48058109,126.8859026
13700,37.48052686,126.8859412
13701,37.48022925,126.886186
13702,37.48003988,126.8862226
13703,37.4766077,126.883026
13704,37.47677565,126.8830894
13705,37.47677565,126.8830894
13706,37.47755405,126.8827516
13707,37.47986392,126.8836226
13708,37.47975413,126.8837573
13709,37.46659427,126.8935338
13710,37.46653721,126.8932041
13711,37.45385126,126.9060637
13712,37.46085495,126.9046684
13713,37.46493858,126.8841351
13714,37.47669375,126.8804944
13715,37.46375665,126.8974285
13716,37.46630428,126.9017922
13717,37.46557413,126.9020781
13718,37.47168696,126.8982436
13719,37.4716789,126.8980012
13720,37.473777,126.8984029
13721,37.46476198,126.9026236
13722,37.43388568,126.9033113
13723,37.46650591,126.89727
13724,37.46658427,126.8961758
13725,37.46658866,126.8949573
13726,37.46652572,126.895699
13727,37.46652627,126.8946276
13728,37.4694622,126.8979984
13729,37.45963919,126.8986294
13730,37.45251366,126.9206454
13731,37.47137974,126.8990041
13732,37.46653647,126.8997282
13733,37.46648223,126.8995203
13734,37.43622928,126.9030009
13735,37.44233841,126.9038209
13736,37.47361793,126.8984593
13737,37.47195199,126.8962335
13738,37.46649319,126.898549
13739,37.46655393,126.8981044
13740,37.46623785,126.8977037
13741,37.43874595,126.9028101
13742,37.45671355,126.8903444
13743,37.45013197,126.9159177
13744,37.45696151,126.8997233
13745,37.45952757,126.8987805
13746,37.45011938,126.9147994
13747,37.45754578,126.8993959
13748,37.45759948,126.8994819
13749,37.45692077,126.8997006
13750,37.45710471,126.8988428
13751,37.45712472,126.8991923
13752,37.46508376,126.8840703
13753,37.4822253,126.8851641
13754,37.47553743,126.8985686
13755,37.47556181,126.8986836
13756,37.46669965,126.8975201
13757,37.47491282,126.8874155
13758,37.47467083,126.8870822
13759,37.46936395,126.8862127
13760,37.46896106,126.8845223
13761,37.46886901,126.8843999
13762,37.46888136,126.8842187
13763,37.47288428,126.8846212
13764,37.47218061,126.881937
13765,37.47209096,126.8818142
13766,37.47490487,126.9058803
13767,37.4548058,126.9014557
13768,37.45484108,126.9016117
13769,37.45459845,126.9021435
13770,37.45393054,126.9033617
13771,37.45354082,126.9038941
13772,37.45337732,126.9041714
13773,37.4540324,126.9030726
13774,37.47533288,126.8794908
13775,37.47564606,126.8809597
13776,37.48251209,126.884534
13777,37.48251916,126.8846775
13778,37.48297452,126.8848823
13779,37.47739165,126.8914681
13780,37.47626043,126.8901226
13781,37.47586338,126.8894112
13782,37.47588018,126.889315
13783,37.47576469,126.8892139
13784,37.46249061,126.907738
13785,37.47720335,126.9108429
13786,37.47725946,126.9117606
13787,37.47724319,126.8804377
13788,37.45721325,126.9054656
13789,37.47933471,126.8868286
13790,37.4770791,126.9103451
13791,37.47692764,126.9091526
13792,37.4767504,126.907748
13793,37.47702472,126.9094516
13794,37.45485329,126.9009267
13795,37.47630485,126.9038336
13796,37.4766619,126.9075183
13797,37.47659252,126.9060771
13798,37.47155797,126.89709
13799,37.47154227,126.897435
13800,37.45527126,126.9057827
13801,37.47649599,126.9057956
13802,37.47318818,126.8951347
13803,37.47499739,126.8937104
13804,37.47460164,126.8940383
13805,37.47447225,126.8941469
13806,37.47475522,126.893913
13807,37.47310933,126.8952435
13808,37.47272031,126.8954481
13809,37.45269216,126.9208065
13810,37.47554482,126.8932531
13811,37.47547294,126.8933198
13812,37.47568919,126.8931313
13813,37.47590478,126.8928785
13814,37.46983425,126.8978188
13815,37.47118234,126.8982266
13816,37.46931751,126.8980707
13817,37.4513592,126.9020733
13818,37.46060408,126.8982631
13819,37.44866583,126.9026418
13820,37.46982007,126.8979912
13821,37.47121661,126.8981178
13822,37.46065707,126.8983278
13823,37.46085965,126.8981569
13824,37.4725387,126.895649
13825,37.4722519,126.8959184
13826,37.47198457,126.8960847
13827,37.47674956,126.8922013
13828,37.47737533,126.8917425
13829,37.47761085,126.8914781
13830,37.47830746,126.8908284
13831,37.47378684,126.898217
13832,37.45448391,126.9006184
13833,37.4515044,126.9015659
13834,37.45123435,126.9018799
13835,37.45875655,126.9051613
13836,37.47774454,126.8879231
13837,37.4760091,126.8810809
13838,37.47848602,126.8906653
13839,37.47590672,126.898425
13840,37.47899539,126.8780365
13841,37.44875071,126.9028353
13842,37.47082383,126.9027367
13843,37.47093311,126.9022124
13844,37.4709943,126.9019124
13845,37.47099471,126.9017987
13846,37.47126248,126.9006223
13847,37.47090937,126.9023271
13848,37.47130117,126.9003845
13849,37.454576,126.9023024
13850,37.46629677,126.8880753
13851,37.46604136,126.8878139
13852,37.45114647,126.9084444
13853,37.45110693,126.9082438
13854,37.45107015,126.9084711
13855,37.45099719,126.9089501
13856,37.47575205,126.8805279
13857,37.45012102,126.914277
13858,37.45015175,126.9126164
13859,37.45013756,126.9122617
13860,37.4504097,126.9116351
13861,37.45048596,126.9112512
13862,37.45254473,126.9059901
13863,37.45121073,126.9084922
13864,37.48613455,126.8789283
13865,37.45019229,126.912089
13866,37.45023625,126.9119442
13867,37.48503382,126.873264
13868,37.48494118,126.8735234
13869,37.46446438,126.897448
13870,37.45742638,126.8901167
13871,37.46377027,126.897543
13872,37.46445893,126.8975561
13873,37.45063525,126.910002
13874,37.48543051,126.8736392
13875,37.46477079,126.8837675
13876,37.47144791,126.8986062
13877,37.47145943,126.8977906
13878,37.4595007,126.8986783
13879,37.47982012,126.903657
13880,37.47632448,126.8853632
13881,37.47621792,126.8908749
13882,37.43438466,126.9031506
13883,37.45214404,126.8929783
13884,37.44229557,126.9036041
13885,37.44833599,126.9029993
13886,37.47130613,126.8828675
13887,37.46502417,126.8837003
13888,37.4510882,126.908308
13889,37.45007994,126.9128738
13890,37.47764302,126.8985179
13891,37.47146844,126.8854352
13892,37.47180277,126.8854094
13893,37.48535229,126.8732622
13894,37.4853473,126.8732266
13895,37.4338896,126.9032533
13896,37.46511421,126.8839433
13897,37.44044717,126.9033508
13898,37.44064396,126.9033992
13899,37.43482551,126.9029972
13900,37.45799317,126.8894806
13901,37.45214789,126.892813
13902,37.44395118,126.9037744
13903,37.44706566,126.9035377
13904,37.44705651,126.9034949
13905,37.46886927,126.8866173
13906,37.46902479,126.8867133
13907,37.4500342,126.9143681
13908,37.46466122,126.8842085
13909,37.48479633,126.8796467
13910,37.4786527,126.8842526
13911,37.47810592,126.8844899
13912,37.47795761,126.8845507
13913,37.47777137,126.8846354
13914,37.47808295,126.8846589
13915,37.43874367,126.8994203
13916,37.47077797,126.8830977
13917,37.46485107,126.8842821
13918,37.46619148,126.8976643
13919,37.47464195,126.8814693
13920,37.47489348,126.8812821
13921,37.44971478,126.9015821
13922,37.47850179,126.8890361
13923,37.47842107,126.8890998
13924,37.47833088,126.8891938
13925,37.47780687,126.8895993
13926,37.47765997,126.889716
13927,37.47759582,126.8897675
13928,37.47742569,126.8899079
13929,37.45235406,126.9207653
13930,37.48017953,126.8876165
13931,37.47811187,126.8881734
13932,37.47779392,126.88831
13933,37.47731366,126.8884093
13934,37.47724247,126.8885714
13935,37.47522876,126.8916528
13936,37.4748665,126.8912262
13937,37.47478795,126.8910733
13938,37.475416,126.8885406
13939,37.48068886,126.8858105
13940,37.47115797,126.8829367
13941,37.48352152,126.8774593
13942,37.48360171,126.8774087
13943,37.4858514,126.876757
13944,37.47253081,126.9031429
13945,37.47786809,126.9037429
13946,37.47643306,126.9035302
13947,37.47808661,126.9037648
13948,37.47958352,126.9039053
13949,37.47875123,126.8767544
13950,37.47870603,126.8765344
13951,37.47410712,126.8816152
13952,37.47407151,126.8816472
13953,37.48427004,126.8798799
13954,37.48197908,126.8838729
13955,37.48433409,126.8797337
13956,37.48201702,126.8839593
13957,37.48160827,126.8863259
13958,37.46830215,126.8976744
13959,37.4404391,126.9034244
13960,37.45617612,126.9056703
13961,37.47053472,126.8832061
13962,37.46463182,126.8838921
13963,37.45732282,126.9056172
13964,37.45638721,126.9055548
13965,37.48560163,126.8761988
13966,37.48533421,126.8794046
13967,37.46916433,126.8883643
13968,37.46937485,126.8882728
13969,37.47034359,126.8878418
13970,37.46762758,126.8890084
13971,37.46730395,126.8891889
13972,37.45780033,126.8970592
13973,37.4589825,126.8972374
13974,37.45894107,126.8968692
13975,37.45687093,126.8974351
13976,37.48500746,126.8795504
13977,37.48203358,126.8864126
13978,37.46137573,126.8958562
13979,37.43837899,126.9030657
13980,37.46120589,126.8954734
13981,37.46085827,126.8940248
13982,37.46052383,126.8959934
13983,37.43829708,126.9034387
13984,37.46056622,126.8930118
13985,37.46047546,126.8929014
13986,37.4602322,126.8960754
13987,37.45898302,126.8965419
13988,37.45837748,126.8950708
13989,37.45867942,126.8967071
13990,37.45654969,126.8872646
13991,37.47355145,126.881754
13992,37.47391969,126.8817056
13993,37.48495234,126.8738899
13994,37.45220679,126.9062598
13995,37.45185198,126.9069294
13996,37.4615645,126.8979338
13997,37.43830497,126.9034441
13998,37.43863981,126.9031681
13999,37.43867723,126.9027957
14000,37.4519775,126.9060078
14001,37.45689365,126.8944629
14002,37.45664608,126.897254
14003,37.45184705,126.9071097
14004,37.46167895,126.8980853
14005,37.45754475,126.8939657
14006,37.45681708,126.8976875
14007,37.46392626,126.903271
14008,37.46197974,126.8975258
14009,37.45668264,126.8873227
14010,37.46107998,126.8957325
14011,37.46071329,126.8937368
14012,37.45874755,126.8964541
14013,37.45843953,126.8951867
14014,37.46176227,126.8974024
14015,37.4604312,126.892539
14016,37.45805812,126.89691
14017,37.45915234,126.8976185
14018,37.45753883,126.893645
14019,37.46878773,126.8867384
14020,37.46463492,126.9028748
14021,37.46385992,126.9033993
14022,37.462916,126.9039528
14023,37.4499878,126.9021434
14024,37.4746216,126.8813934
14025,37.48024342,126.8877067
14026,37.43858631,126.9031648
14027,37.43897375,126.9031746
14028,37.43833717,126.9028821
14029,37.47685269,126.8888921
14030,37.47982096,126.9036571
14031,37.46989822,126.883491
14032,37.46896133,126.8838357
14033,37.47897509,126.8774663
14034,37.48490997,126.8794785
14035,37.47014724,126.8833724
14036,37.4788538,126.8772479
14037,37.47602086,126.8835403
14038,37.47688399,126.885113
14039,37.47633946,126.8834025
14040,37.46795036,126.8978638
14041,37.46675397,126.8893979
14042,37.46741537,126.8891025
14043,37.4675021,126.8891073
14044,37.47141538,126.8992556
14045,37.47454519,126.8867393
14046,37.46803456,126.8975544
14047,37.4679459,126.8979188
14048,37.43413224,126.9034771
14049,37.47913374,126.8902667
14050,37.47950722,126.8895508
14051,37.47893331,126.8902688
14052,37.46921674,126.8836784
14053,37.48053356,126.8874245
14054,37.45458535,126.8911786
14055,37.47090436,126.8859984
14056,37.48027262,126.8875817
14057,37.48035494,126.8874829
14058,37.47872584,126.8937125
14059,37.47874347,126.8935549
14060,37.47910556,126.8901068
14061,37.45813608,126.9052831
14062,37.45826946,126.9051822
14063,37.45994851,126.9049242
14064,37.45964948,126.9049103
14065,37.46263065,126.9041444
14066,37.46233904,126.904258
14067,37.4675934,126.9019324
14068,37.4666944,126.9016372
14069,37.46867941,126.9022876
14070,37.46784682,126.9019387
14071,37.46974177,126.9026375
14072,37.46893565,126.9022971
14073,37.47078785,126.8858602
14074,37.4705529,126.902903
14075,37.46995406,126.9026279
14076,37.47086552,126.9030036
14077,37.47106886,126.9030611
14078,37.47127661,126.9030133
14079,37.4722949,126.9031931
14080,37.47387968,126.9033488
14081,37.47408912,126.9032948
14082,37.47482413,126.9034424
14083,37.46538397,126.902288
14084,37.45741082,126.9053521
14085,37.48598935,126.8792164
14086,37.47864516,126.8929628
14087,37.47913293,126.8896021
14088,37.43792938,126.9030678
14089,37.44993674,126.9129583
14090,37.45012436,126.913244
14091,37.46730332,126.8864353
14092,37.47055407,126.8877065
14093,37.4723939,126.8826561
14094,37.4709083,126.8857979
14095,37.47075615,126.8876172
14096,37.47194731,126.8871645
14097,37.47211445,126.8870526
14098,37.47346206,126.8865019
14099,37.47130411,126.8856313
14100,37.44877516,126.9039419
14101,37.47465075,126.884145
14102,37.45349512,126.8974234
14103,37.45369423,126.897683
14104,37.47358807,126.8863639
14105,37.47410822,126.8861775
14106,37.47598156,126.8853934
14107,37.47443129,126.8860014
14108,37.45003557,126.9141208
14109,37.48555787,126.8791853
14110,37.47476619,126.8840891
14111,37.46761863,126.8872528
14112,37.47516687,126.8878455
14113,37.46670595,126.887548
14114,37.46693984,126.8876778
14115,37.4750957,126.8916547
14116,37.46656051,126.8877299
14117,37.47795164,126.8827763
14118,37.47808045,126.8826261
14119,37.47636989,126.8851481
14120,37.46635629,126.8878174
14121,37.46735949,126.8873762
14122,37.47470786,126.8909278
14123,37.47469396,126.8906155
14124,37.46482356,126.8904986
14125,37.47622241,126.8852121
14126,37.45464252,126.8997651
14127,37.45462315,126.9001428
14128,37.45340907,126.8976944
14129,37.47501672,126.8915036
14130,37.47540328,126.8900908
14131,37.48513592,126.8794848
14132,37.47711634,126.880339
14133,37.47690291,126.8804297
14134,37.47759445,126.8800943
14135,37.47723572,126.8802474
14136,37.47685824,126.8802218
14137,37.47583253,126.9059645
14138,37.47806958,126.8797914
14139,37.48257872,126.8763743
14140,37.47382565,126.9058332
14141,37.47503569,126.9057568
14142,37.47444461,126.9059958
14143,37.47427169,126.90602
14144,37.4757841,126.9058228
14145,37.48286967,126.8771795
14146,37.48600104,126.8791432
14147,37.48589016,126.879032
14148,37.48586579,126.87916
14149,37.48347808,126.8802403
14150,37.47558369,126.9059588
14151,37.47996864,126.8878491
14152,37.48318182,126.8803601
14153,37.48301391,126.8805482
14154,37.64563699,127.071593
14155,37.66428557,127.0551242
14156,37.61896065,127.0768575
14157,37.62568127,127.0958919
14158,37.67512878,127.0550728
14159,37.64054329,127.0645112
14160,37.62763855,127.0515676
14161,37.65584041,127.0603741
14162,37.64266661,127.070725
14163,37.64249389,127.0703338
14164,37.63775795,127.0724497
14165,37.63639376,127.0721689
14166,37.64215035,127.0741842
14167,37.64207806,127.074066
14168,37.62820038,127.0468519
14169,37.62807627,127.0470927
14170,37.62343763,127.0793947
14171,37.62325122,127.0794242
14172,37.6506406,127.0703426
14173,37.64647168,127.0636978
14174,37.64709381,127.0644421
14175,37.64942415,127.0667569
14176,37.64955536,127.0671918
14177,37.64772551,127.0707187
14178,37.65072274,127.0740972
14179,37.65224155,127.0708889
14180,37.65194917,127.0706215
14181,37.65181209,127.0705426
14182,37.6182909,127.0736484
14183,37.61820857,127.073825
14184,37.66949148,127.0781555
14185,37.65497697,127.0628343
14186,37.65046601,127.0690278
14187,37.65030157,127.0690482
14188,37.65051128,127.069632
14189,37.6547091,127.0745535
14190,37.64768752,127.0716529
14191,37.64448247,127.0755408
14192,37.6440381,127.0739114
14193,37.64422657,127.0741763
14194,37.64425909,127.0743962
14195,37.65441292,127.0722703
14196,37.64298426,127.0715772
14197,37.64327002,127.0720664
14198,37.65254742,127.0711943
14199,37.62131399,127.0872639
14200,37.65581273,127.0643932
14201,37.64056725,127.0827479
14202,37.61819024,127.0725174
14203,37.64084499,127.0696865
14204,37.65455528,127.0778994
14205,37.62431418,127.0717257
14206,37.62118157,127.078912
14207,37.62086012,127.0784242
14208,37.63127107,127.0694027
14209,37.63754151,127.0627977
14210,37.63734328,127.0620833
14211,37.635223,127.0713115
14212,37.62260704,127.0799359
14213,37.62347077,127.0680555
14214,37.63025387,127.0761248
14215,37.62261944,127.065834
14216,37.62279956,127.0659747
14217,37.62325605,127.0673599
14218,37.6291807,127.0729441
14219,37.61957807,127.0631719
14220,37.63180071,127.0726218
14221,37.63175745,127.072461
14222,37.63781398,127.0635006
14223,37.66446459,127.0543561
14224,37.66743648,127.0792136
14225,37.66758685,127.0797735
14226,37.64243296,127.0706624
14227,37.65534663,127.0651889
14228,37.65532729,127.0646743
14229,37.66228085,127.0765642
14230,37.66211025,127.076527
14231,37.63004058,127.0588809
14232,37.63023655,127.0588653
14233,37.62906177,127.0569077
14234,37.65026705,127.0560098
14235,37.65035845,127.0564417
14236,37.65034932,127.0561088
14237,37.62279315,127.0674012
14238,37.63828989,127.0654592
14239,37.62784053,127.0634542
14240,37.63571228,127.051912
14241,37.63575626,127.0517727
14242,37.63550104,127.0514155
14243,37.63515703,127.0512986
14244,37.63500498,127.0513201
14245,37.63467923,127.0513139
14246,37.63429576,127.0512968
14247,37.63410613,127.0518537
14248,37.6645081,127.0529536
14249,37.66429187,127.0529639
14250,37.62886277,127.0710273
14251,37.63769946,127.0633443
14252,37.63764281,127.0629119
14253,37.62906245,127.0716838
14254,37.66684973,127.0637037
14255,37.66778028,127.0607781
14256,37.66705209,127.0620225
14257,37.64334269,127.0638131
14258,37.65068927,127.0785488
14259,37.64451463,127.0680716
14260,37.65031339,127.076117
14261,37.64501765,127.0697274
14262,37.67979768,127.0551992
14263,37.65970716,127.0770103
14264,37.63000736,127.0982316
14265,37.64351509,127.0832147
14266,37.67953354,127.0550675
14267,37.65488027,127.0569379
14268,37.65942418,127.0724772
14269,37.65889364,127.0721636
14270,37.6455322,127.0714749
14271,37.68217133,127.055547
14272,37.67625961,127.0550653
14273,37.67890704,127.0545607
14274,37.67944928,127.0546195
14275,37.64371142,127.0651141
14276,37.61854787,127.0751398
14277,37.61945778,127.0734811
14278,37.61967579,127.0733429
14279,37.62280906,127.0661057
14280,37.65953562,127.0725644
14281,37.65215513,127.0708524
14282,37.65034856,127.0710448
14283,37.68251545,127.0566526
14284,37.62621386,127.0953172
14285,37.62577635,127.0957742
14286,37.65966275,127.0773368
14287,37.64321365,127.0634818
14288,37.65490044,127.0718695
14289,37.61846259,127.0737412
14290,37.67447306,127.0592896
14291,37.67449914,127.0589339
14292,37.64508012,127.0700676
14293,37.6445692,127.068149
14294,37.64434722,127.0673737
14295,37.61735302,127.0741055
14296,37.65077626,127.074314
14297,37.62848723,127.063001
14298,37.62923182,127.0547946
14299,37.63572942,127.051995
14300,37.63457307,127.0513536
14301,37.63423267,127.0513389
14302,37.62297251,127.0668747
14303,37.63162325,127.0718169
14304,37.63727764,127.0616136
14305,37.64719402,127.0644822
14306,37.62744812,127.0518003
14307,37.62468081,127.0500962
14308,37.62971717,127.0524494
14309,37.63917867,127.0651029
14310,37.64283369,127.0621193
14311,37.65024465,127.0761867
14312,37.64357214,127.0833678
14313,37.6414629,127.0703338
14314,37.66420977,127.0666712
14315,37.63820517,127.0648946
14316,37.63951317,127.0649702
14317,37.62621905,127.0922719
14318,37.64398305,127.0660753
14319,37.61564581,127.0699645
14320,37.67008764,127.0784175
14321,37.65966001,127.0772189
14322,37.65960782,127.0778315
14323,37.64933635,127.0666176
14324,37.65893566,127.0613771
14325,37.65878211,127.0613077
14326,37.64963723,127.0673157
14327,37.65259828,127.0705918
14328,37.65050279,127.0709399
14329,37.61995888,127.0696247
14330,37.6353578,127.0718866
14331,37.62100069,127.0536987
14332,37.63827082,127.0771999
14333,37.64036131,127.0733428
14334,37.63796195,127.0642728
14335,37.62842477,127.0542349
14336,37.63249826,127.0623085
14337,37.630176,127.0588922
14338,37.64437698,127.0744857
14339,37.65673072,127.0749758
14340,37.67754534,127.0551168
14341,37.64215127,127.0699306
14342,37.62771464,127.0629856
14343,37.63925562,127.0738309
14344,37.62858076,127.0629008
14345,37.6195974,127.0735393
14346,37.61949115,127.0732574
14347,37.61974337,127.0742415
14348,37.65854725,127.0669743
14349,37.62423049,127.0718233
14350,37.64267552,127.0708967
14351,37.62774595,127.0531194
14352,37.62758504,127.0528675
14353,37.62726966,127.0523658
14354,37.62715474,127.0521856
14355,37.62779272,127.0531776
14356,37.64185082,127.070459
14357,37.65054638,127.0754352
14358,37.64370753,127.0730316
14359,37.6435961,127.0729318
14360,37.6550156,127.0617716
14361,37.63919071,127.0754476
14362,37.65057278,127.0699026
14363,37.63026855,127.0767174
14364,37.660987,127.0789269
14365,37.6607329,127.0778346
14366,37.66002713,127.0768265
14367,37.63373562,127.103184
14368,37.65502758,127.071283
14369,37.65664932,127.061665
14370,37.65645111,127.0616493
14371,37.62929986,127.0845327
14372,37.6670956,127.0617314
14373,37.63156843,127.0717611
14374,37.63744243,127.0621893
14375,37.66022976,127.0728691
14376,37.62802546,127.064078
14377,37.64078256,127.0695606
14378,37.65267632,127.0712766
14379,37.65059707,127.0702523
14380,37.65009663,127.0684997
14381,37.65598405,127.0625149
14382,37.65038146,127.0691648
14383,37.64445618,127.0761657
14384,37.63413015,127.0514222
14385,37.65865454,127.0668892
14386,37.64518801,127.0704561
14387,37.64492542,127.0695251
14388,37.64482601,127.0690672
14389,37.64475795,127.0689322
14390,37.63414851,127.0512786
14391,37.6283133,127.0541097
14392,37.64778426,127.0708719
14393,37.64514369,127.0701692
14394,37.62119261,127.0692286
14395,37.65062054,127.0705767
14396,37.65466393,127.0761755
14397,37.6384373,127.0656937
14398,37.61744441,127.0632388
14399,37.66100266,127.0791009
14400,37.61461666,127.0666426
14401,37.65948773,127.0588357
14402,37.65932934,127.0580174
14403,37.63309629,127.0639386
14404,37.63765746,127.0768301
14405,37.63757585,127.076779
14406,37.63774586,127.0768529
14407,37.63115698,127.0829425
14408,37.62859608,127.0700036
14409,37.64905122,127.0807978
14410,37.66748108,127.0611425
14411,37.66800395,127.0605587
14412,37.62388623,127.0903721
14413,37.62379117,127.090233
14414,37.66803048,127.0604172
14415,37.63409071,127.0638078
14416,37.62536317,127.0926978
14417,37.63602554,127.0621719
14418,37.63113656,127.0448067
14419,37.62427841,127.0796353
14420,37.66269826,127.0753543
14421,37.66288065,127.0753505
14422,37.64031472,127.073138
14423,37.63796028,127.0770492
14424,37.62366339,127.0901764
14425,37.62521866,127.0924387
14426,37.62347082,127.0901567
14427,37.62507276,127.0903246
14428,37.62419614,127.0908539
14429,37.65894452,127.0717239
14430,37.67474755,127.0550874
14431,37.673177,127.0558044
14432,37.64276052,127.070938
14433,37.64265578,127.0720382
14434,37.64065168,127.0689924
14435,37.62143181,127.0692541
14436,37.62111633,127.0694796
14437,37.62550653,127.0673066
14438,37.62011218,127.0696757
14439,37.62773453,127.0647337
14440,37.61745296,127.0699797
14441,37.62686126,127.0655369
14442,37.62388533,127.0682558
14443,37.61779318,127.0700721
14444,37.66202093,127.0766392
14445,37.64454011,127.0756714
14446,37.63846311,127.0653358
14447,37.62676134,127.0658582
14448,37.61992015,127.0750874
14449,37.64510709,127.0708423
14450,37.64103865,127.076143
14451,37.62900699,127.0682943
14452,37.63181321,127.0725259
14453,37.64936611,127.0692939
14454,37.65031073,127.0688475
14455,37.66499249,127.0734901
14456,37.64939936,127.0697293
14457,37.62922293,127.073329
14458,37.63043574,127.0718863
14459,37.63054401,127.0716435
14460,37.62985751,127.0727331
14461,37.6238127,127.093166
14462,37.66440668,127.0541726
14463,37.64545941,127.0709737
14464,37.62448255,127.0796276
14465,37.62417627,127.0795537
14466,37.62406182,127.0795853
14467,37.65084652,127.0754224
14468,37.64132252,127.0675825
14469,37.64040199,127.0678971
14470,37.64030147,127.0679509
14471,37.6476483,127.080666
14472,37.6467094,127.0808473
14473,37.64635832,127.0813277
14474,37.62788132,127.0689793
14475,37.63700567,127.0786336
14476,37.63691442,127.0787888
14477,37.63688885,127.0789879
